trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
70,0.606061,chroma_only,11,False,0.6000000000000001,,165.74660001788288,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,200,93,20,208,124
71,0.606061,chroma_only,9,False,0.7000000000000001,,164.80650007724762,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,100,87,48,240,120
72,0.606061,chroma_only,8,False,0.7000000000000001,,165.72189994622022,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,120,104,48,240,100
73,0.606061,chroma_only,8,False,0.8,,166.29760002251714,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,120,114,32,240,120
74,0.606061,chroma_only,7,False,0.30000000000000004,,167.3754999646917,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,80,104,44,220,140
75,0.606061,chroma_only,6,False,0.6000000000000001,,166.49850003886968,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,140,114,20,240,160
76,0.454545,baseline,7,True,0.8,320,556.9031999912113,0.45454545454545453,0.3427128427128427,0.36899022609457083,0.0,0.45454545454545453,2,80,104,36,240,140
77,0.606061,chroma_only,8,False,0.6000000000000001,,164.24489999189973,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,60,84,44,80,120
78,0.606061,chroma_only,9,False,0.7000000000000001,,168.26509998645633,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,120,57,16,220,140
79,0.606061,chroma_only,4,False,0.7000000000000001,,166.58650001045316,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,100,94,12,180,160
80,0.515152,chroma_only,6,True,0.0,,1362.5967999687418,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.0,0.45454545454545453,3,160,74,32,160,80
81,0.606061,chroma_only,6,False,0.5,,158.41619996353984,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,180,44,28,140,140
82,0.606061,chroma_only,7,False,0.5,,159.28509994409978,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,160,24,24,160,140
83,0.606061,chroma_only,10,False,0.5,,164.6279999986291,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,140,110,28,140,140
84,0.606061,chroma_only,5,False,0.6000000000000001,,164.38090009614825,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,160,74,24,160,160
85,0.606061,chroma_only,7,False,0.4,,161.90720000304282,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,180,84,40,100,120
86,0.606061,chroma_only,6,False,0.6000000000000001,,157.8142000362277,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,140,104,28,80,140
87,0.606061,chroma_only,5,False,0.5,,159.0427999617532,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,2,100,94,32,120,160
88,0.454545,baseline,12,False,0.7000000000000001,220,26.473699952475727,0.45454545454545453,0.3427128427128427,0.36899022609457083,0.0,0.45454545454545453,3,200,56,24,116,128
89,0.606061,chroma_only,8,True,0.6000000000000001,,1372.0052000135183,0.6060606060606061,0.5795454545454546,0.5853171174783555,0.0,0.45454545454545453,2,160,114,36,160,140
90,0.606061,chroma_only,7,False,0.8,,162.6733000157401,0.6060606060606061,0.5909090909090909,0.5948766591991351,0.0,0.45454545454545453,3,180,64,40,240,160
