trial,score,strategy,k,use_mmr,lam,candidate_k,p95,recall@k,mrr,ndcg,dup,recall50_raw,RAG_TITLE_CAP,RAG_MMR_PRE_K,RAG_MMR_K,RAG_RERANK_IN,RAG_FETCH_K,RAG_FETCH_K_AUX
15,0.665000,chroma_only,5,True,0.5,,754.9514999845996,0.665,0.6444999999999999,0.6495231768402028,0.0,0.6,2,100,64,12,80,120
16,0.700000,chroma_only,8,False,0.2,,55.298599996604025,0.7,0.6891666666666667,0.6919639463035719,0.0,0.6,2,140,34,48,160,80
17,0.695000,chroma_only,7,True,0.4,,728.2067000633106,0.695,0.6866666666666668,0.6888092975357145,0.0,0.6,3,180,104,24,120,80
18,0.625000,chroma_only,11,True,0.1,,811.7079999065027,0.625,0.5873692279942281,0.5957500911280644,0.0,0.6,3,100,53,32,188,124
19,0.705000,chroma_only,5,False,0.4,,57.762400014325976,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,80,84,20,240,140
20,0.655000,chroma_only,8,True,0.6000000000000001,,808.6435999721289,0.655,0.6070416666666667,0.6186524037337116,0.0,0.6,2,160,54,36,140,160
21,0.705000,chroma_only,4,False,0.5,,60.68510003387928,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,60,54,28,220,140
22,0.705000,chroma_only,4,False,0.6000000000000001,,56.96890002582222,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,60,44,24,220,140
23,0.705000,chroma_only,5,False,0.4,,58.619999908842146,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,80,64,16,200,120
24,0.705000,chroma_only,7,False,0.7000000000000001,,59.11609996110201,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,60,24,28,240,100
25,0.705000,chroma_only,5,False,0.5,,58.50249994546175,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,100,74,32,200,160
26,0.705000,chroma_only,10,False,0.1,,59.098799945786595,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,120,110,40,160,100
27,0.705000,chroma_only,4,False,0.4,,56.73710000701249,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,80,44,16,100,140
28,0.685000,chroma_only,6,True,0.7000000000000001,,817.0142999151722,0.685,0.6708333333333334,0.6744639463035719,0.0,0.6,2,180,84,24,200,120
29,0.575000,baseline,9,False,0.30000000000000004,80,29.90200009662658,0.575,0.50625,0.5234940685729168,0.0,0.6,1,140,57,32,180,100
30,0.700000,chroma_only,10,False,0.1,,58.879700023680925,0.7,0.6891666666666667,0.6919639463035719,0.0,0.6,3,60,100,28,200,80
31,0.705000,chroma_only,6,False,0.2,,58.928600046783686,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,160,84,36,120,160
32,0.705000,chroma_only,5,False,0.2,,60.31500000972301,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,200,84,40,120,160
33,0.705000,chroma_only,7,False,0.5,,58.962800074368715,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,180,74,36,140,140
34,0.565000,baseline,4,False,0.30000000000000004,220,31.80260001681745,0.565,0.5045833333333334,0.5199319967018365,0.0,0.6,3,160,94,32,100,160
35,0.705000,chroma_only,6,False,0.4,,61.37860007584095,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,180,64,36,220,140
36,0.565000,baseline,5,True,0.0,320,512.8162999171764,0.565,0.5045833333333334,0.5199319967018365,0.0,0.6,3,140,74,12,140,60
37,0.705000,chroma_only,8,False,0.30000000000000004,,60.523200081661344,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,200,104,40,120,120
38,0.575000,baseline,9,False,0.6000000000000001,220,33.62030000425875,0.575,0.50625,0.5234940685729168,0.0,0.6,1,160,37,32,80,160
39,0.705000,chroma_only,7,True,0.30000000000000004,,556.7699000239372,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,2,60,94,44,160,140
40,0.705000,chroma_only,4,False,0.1,,61.58900004811585,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,100,84,28,220,120
41,0.705000,chroma_only,5,False,0.4,,58.15739999525249,0.705,0.6941666666666667,0.696963946303572,0.0,0.6,3,80,84,20,240,140
